Phase,Day,Date,Video_ID,Arena,Sex,Mark,Session,Camera,Origin,ID,Group,Notes,Phase_1,Phase_2,Phase_3,Phase_4,dist center-point Mean cm,dist center-point Total cm,speed center-point Mean cm/s,speed center-point Total cm/s,dist_stim 0-5cm (Center) / center-point Mean cm,dist_stim 0-5cm (Center) / center-point Total cm,freeze Not Moving / center-point Mean s,freeze Not Moving / center-point Frequency,freeze Not Moving / center-point Cumulative Duration s,freeze Not Moving / center-point Cumulative Duration %,in_det_zone 5-10cm / center-point Frequency,in_det_zone 5-10cm / center-point Cumulative Duration s,in_det_zone 5-10cm / center-point Cumulative Duration %,in_det_zone 0-5cm / center-point Frequency,in_det_zone 0-5cm / center-point Cumulative Duration s,in_det_zone 0-5cm / center-point Cumulative Duration %,in_det_zone 20-25cm / center-point Frequency,in_det_zone 20-25cm / center-point Cumulative Duration s,in_det_zone 20-25cm / center-point Cumulative Duration %,in_det_zone 15-20cm / center-point Frequency,in_det_zone 15-20cm / center-point Cumulative Duration s,in_det_zone 15-20cm / center-point Cumulative Duration %,in_det_zone 30-35cm / center-point Frequency,in_det_zone 30-35cm / center-point Cumulative Duration s,in_det_zone 30-35cm / center-point Cumulative Duration %,in_det_zone 10-15cm / center-point Frequency,in_det_zone 10-15cm / center-point Cumulative Duration s,in_det_zone 10-15cm / center-point Cumulative Duration %,in_det_zone 35-40cm / center-point Frequency,in_det_zone 35-40cm / center-point Cumulative Duration s,in_det_zone 35-40cm / center-point Cumulative Duration %,in_det_zone 25-30cm / center-point Frequency,in_det_zone 25-30cm / center-point Cumulative Duration s,in_det_zone 25-30cm / center-point Cumulative Duration %,in_zone Near / center-point Frequency,in_zone Near / center-point Cumulative Duration s,in_zone Near / center-point Cumulative Duration %,in_zone Middle / center-point Frequency,in_zone Middle / center-point Cumulative Duration s,in_zone Middle / center-point Cumulative Duration %,in_zone Far / center-point Frequency,in_zone Far / center-point Cumulative Duration s,in_zone Far / center-point Cumulative Duration %,risk_3 Arena / center-point Frequency,risk_3 Arena / center-point Cumulative Duration s,risk_3 Arena / center-point Cumulative Duration %,move Moving / center-point Cumulative Duration s
Acclimation,Tuesday,,I,1,male,Blu.Yel,7,1,HA_C1,a7002,Control,,Aggression,Novel,Social,Predator,0.511292,1150.41,6.39131,14380.5,18.8512,42434,-,0,0,0,23,18.2395,0.894048,11,22.6394,1.10972,28,21.5995,1.05874,27,18.2395,0.894048,27,28.1593,1.38028,26,23.7594,1.16461,10,21.5995,1.05874,32,25.8394,1.26657,15,56.4786,2.76841,30,56.5586,2.77233,16,67.0383,3.28602,1,180.075,8.82676,175.996
Acclimation,Monday,29/07/2019,F,6,male,Blu.Blu,7,2,HA_C2,a7006,Control,,Predator,Aggression,Novel,Social,0.641042,1442.34,8.01322,18029.8,15.1316,34061.2,-,0,0,0,34,24.4794,1.19991,20,67.5183,3.30954,24,9.91975,0.486236,25,9.51976,0.46663,18,16.2396,0.796016,27,12.6397,0.619559,9,27.5193,1.34891,22,12.2397,0.599953,14,100.317,4.91726,26,27.7593,1.36068,13,51.9987,2.54882,1,180.075,8.82676,174.236
Acclimation,Wednesday,,K,3,male,Blu.Blu,2,1,HA_C2,a7006,Control,,Predator,Social,Aggression,Novel,0.713417,1605.19,8.91793,20065.3,21.2009,47723.1,-,0,0,0,28,13.2797,0.650929,16,47.5988,2.33315,26,8.31979,0.407811,26,7.8398,0.384284,34,30.7992,1.50969,26,9.19977,0.450945,22,53.8387,2.63901,25,9.19977,0.450945,14,66.9583,3.2821,26,22.4794,1.10187,13,90.6377,4.44279,1,180.075,8.82676,172.716
Acclimation,Friday,,T,4,male,Blu.Blu,8,1,HA_C2,a7006,Control,,Predator,Aggression,Social,Novel,0.831133,1870.05,10.3894,23376.2,10.6597,23995.1,-,0,0,0,53,25.1194,1.23128,28,92.7977,4.54866,34,9.19977,0.450945,38,11.1197,0.545055,18,13.5197,0.662693,45,15.4396,0.756803,3,1.27997,0.0627402,32,11.5997,0.568583,20,128.717,6.30931,37,28.2393,1.38421,17,23.1194,1.13324,1,180.075,8.82676,175.356
Acclimation,Friday,,T,4,female,Gre.Pin,2,1,HA_C1,a7013,Control,,Predator,Aggression,Social,Novel,0.00451412,10.1568,0.0564279,126.963,6.42202,14456,87.9578,2,175.916,8.62285,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,1.27997
Acclimation,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,a7017,Control,,Social,Predator,Aggression,Novel,0.691454,1555.77,8.64339,19447.6,22.5844,50837.4,-,0,0,0,30,15.5996,0.764646,16,37.6791,1.84691,21,5.83985,0.286252,23,6.87983,0.337228,31,17.6796,0.866599,26,11.5997,0.568583,19,76.4781,3.74873,23,8.31979,0.407811,14,60.7985,2.98016,26,19.3595,0.948945,12,99.9175,4.89766,1,180.075,8.82676,167.036
Acclimation,Wednesday,,K,3,male,Gre._,7,1,HA_C3,a7017,Control,,Predator,Social,Aggression,Novel,0.670116,1507.76,8.37665,18847.5,12.585,28328.8,0.079998,1,0.079998,0.00392126,35,23.5994,1.15677,21,84.7979,4.15654,24,8.87978,0.43526,25,9.11977,0.447024,22,15.5996,0.764646,28,13.5997,0.666614,10,13.5997,0.666614,24,10.8797,0.533292,15,117.917,5.77994,25,25.9194,1.27049,11,36.2391,1.77633,1,180.075,8.82676,168.396
Acclimation,Thursday,,T,4,male,Gre._,2,1,HA_C3,a7017,Control,,Predator,Aggression,Social,Novel,0.706578,1589.8,8.83245,19873,13.5671,30539.6,-,0,0,0,51,29.2793,1.43518,28,53.5187,2.62332,33,18.6395,0.913654,40,18.1595,0.890126,15,18.7195,0.917575,45,23.4394,1.14893,4,2.23994,0.109795,25,16.0796,0.788173,23,98.3975,4.82315,36,50.3187,2.46647,14,31.3592,1.53713,1,180.075,8.82676,178.716
Acclimation,Tuesday,30/07/2019,D,4,male,Gre.Bro,10,1,HA_T4,a7018,Treatment,,Social,Aggression,Novel,Predator,0.586,1318.5,7.32518,16481.7,28.0092,63048.7,-,0,0,0,8,4.39989,0.215669,3,1.43996,0.0705827,23,10.3997,0.509764,10,4.39989,0.215669,72,78.638,3.8546,8,3.67991,0.180378,41,37.5191,1.83907,47,39.599,1.94102,3,8.47979,0.415654,25,26.3193,1.29009,22,145.276,7.12101,1,180.075,8.82676,176.716
Acclimation,Tuesday,,K,3,male,Gre.Bro,5,1,HA_T4,a7018,Treatment,,Predator,Social,Aggression,Novel,0.83112,1862.54,10.3893,23282.3,15.8531,35558.6,-,0,0,0,45,27.1193,1.32931,16,27.0393,1.32539,61,25.2794,1.23912,63,24.2394,1.18814,26,15.1996,0.74504,61,30.9592,1.51753,8,7.51981,0.368599,47,22.3194,1.09403,33,76.4781,3.74873,58,66.7183,3.27033,27,36.4791,1.7881,2,179.676,8.80715,173.276
Acclimation,Thursday,,R,2,male,Gre.Bro,10,1,HA_T4,a7018,Treatment,,Novel,Predator,Social,Aggression,0.0153405,34.5162,0.191762,431.464,9.73228,21907.4,85.4779,2,170.956,8.37973,2,176.316,8.64246,2,3.75991,0.184299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,4.79988
Acclimation,Tuesday,30/07/2019,G,7,female,Gre.Gre,3,2,HA_T3,a7019,Treatment,,Social,Predator,Novel,Aggression,0.654903,1473.53,8.18649,18419.6,19.9807,44976.6,-,0,0,0,22,15.6796,0.768567,10,40.079,1.96455,34,12.8797,0.631323,28,8.1598,0.399969,39,42.1589,2.0665,26,9.67976,0.474473,13,28.8793,1.41558,46,22.5594,1.1058,13,62.0784,3.0429,37,30.7992,1.50969,24,87.1978,4.27417,1,180.075,8.82676,167.756
Acclimation,Wednesday,,I,1,female,Gre.Gre,9,1,HA_T3,a7019,Treatment,,Aggression,Novel,Social,Predator,0.141961,319.411,1.77455,3992.74,27.3881,61650.7,27.2473,5,136.237,6.67791,0,0,0,0,0,0,10,4.23989,0.207827,6,2.79993,0.137244,12,80.798,3.96047,3,1.19997,0.0588189,5,4.1599,0.203906,13,86.8778,4.25849,1,0.559986,0.0274488,8,9.75976,0.478394,8,169.756,8.32092,1,180.075,8.82676,32.7992
Acclimation,Thursday,,W,7,female,Gre.Gre,4,2,HA_T3,a7019,Treatment,,Predator,Novel,Social,Aggression,0.00340802,7.66804,0.0426013,95.8529,14.3891,32390,88.9178,2,177.836,8.71696,0,0,0,0,0,0,0,0,0,2,179.916,8.81892,0,0,0,1,0.159996,0.00784252,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,1,180.075,8.82676,0.079998
