Time,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,Phase1,Phase2,Phase3,Phase4,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
6-Sep,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,Control,a7698,,Novel,Aggression,Predator,Social,915.335,5.08532,8.02309,18051.9,0.79998,7.43981,142.956,2.63993,3.03992,4.95988,3.43991,11.1197,4.39989,152.476,8.47979,19.0395,179.995,134.557
6-Sep,Monday,29/07/2019,B,2,male,Gre.Yel,3,1,HA_C1,Control,a6859,,Novel,Aggression,Predator,Social,1713.63,9.52041,17.8859,40243.3,0.319992,23.7594,29.0393,19.4395,19.6795,26.7993,24.4794,18.7195,18.0795,68.0783,54.0786,57.8386,179.995,174.156
6-Sep,Monday,29/07/2019,B,2,male,Bla._,4,1,HA_T1,Treatment,a7599,,Novel,Aggression,Predator,Social,1098.33,6.10196,27.6578,62230,0.079998,5.75986,2.71993,16.7996,7.19982,66.3983,7.9998,42.5589,30.5592,12.9597,35.5991,131.437,179.995,159.276
6-Sep,Monday,29/07/2019,B,2,female,Gre.Gre,5,1,HA_T1,Treatment,a7292,,Novel,Aggression,Predator,Social,1338.4,7.43575,15.1462,34078.9,0,0,0,41.679,72.0782,0,60.1585,0,6.07985,30.1592,148.556,1.27997,179.995,176.876
6-Sep,Monday,29/07/2019,B,2,female,Blu.Yel,6,1,HA_C2,Control,a6881,,Novel,Aggression,Predator,Social,1818.93,10.1054,15.5855,35067.4,0,25.0394,51.0387,14.5596,15.0396,16.6396,18.3995,23.5194,15.7596,87.2778,42.5589,50.1587,179.995,174.316
6-Sep,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,Control,a7474,,Novel,Aggression,Predator,Social,1442.94,8.01655,19.6299,44167.2,0.159996,23.2794,44.8789,6.71983,8.39979,34.3191,8.95978,39.359,14.0796,73.9182,22.1594,83.9179,179.995,169.116
6-Sep,Monday,29/07/2019,B,2,male,Ora.Pin,8,1,HA_C2,Control,a7408,,Novel,Aggression,Predator,Social,1390.89,7.72734,12.2959,27665.9,0,67.7583,24.0794,11.6797,13.8397,11.5197,30.3192,6.15985,14.6396,115.117,36.8791,27.9993,179.995,177.116
6-Sep,Monday,29/07/2019,B,2,male,Ora.Yel,9,1,HA_T2,Treatment,a7411,,Novel,Aggression,Predator,Social,1281.67,7.12057,11.1642,25119.4,0,62.5584,52.0787,5.75986,8.23979,12.5597,21.1995,12.1597,5.43986,130.797,20.8795,28.3193,179.995,171.836
6-Sep,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,Treatment,a7461,"RE-RUN, Covers fell down towards end, may exclude",Novel,Aggression,Predator,Social,1530.71,8.50415,25.2655,56847.3,0.319992,9.27977,9.43976,18.6395,15.0396,44.0789,8.23979,52.7187,22.5594,23.6794,43.3589,112.957,179.995,172.716
6-Sep,Tuesday,30/07/2019,B,2,female,Pin.Blu,1,1,HA_C3,Control,a7552,,Novel,Aggression,Predator,Social,1055.39,5.86342,15.1069,33990.5,0.319992,26.3993,66.1583,9.43976,9.43976,14.0796,15.8396,28.8793,9.75976,102.157,28.6393,49.1988,179.995,159.596
6-Sep,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,Control,a7497,,Novel,Aggression,Predator,Social,1319.89,7.33289,17.3482,39033.4,0,41.039,19.2795,16.6396,15.0396,22.5594,24.1594,24.4794,16.7996,78.238,43.5189,58.2385,179.995,174.316
6-Sep,Tuesday,30/07/2019,B,2,female,Blu.Gre,3,1,HA_C3,Control,a6885,,Novel,Aggression,Predator,Social,741.928,4.12193,28.0886,63199.4,102.557,9.75976,1.35997,5.11987,2.63993,79.758,14.9596,60.7185,5.67986,22.9594,12.3197,144.716,179.995,69.0383
6-Sep,Tuesday,30/07/2019,B,2,female,Ora.Pin,4,1,HA_T3,Treatment,a7556,,Novel,Aggression,Predator,Social,1548.19,8.60129,21.7741,48991.7,0,20.9595,9.59976,18.9595,20.6395,35.8391,20.0795,31.2792,22.6394,42.0789,55.1186,82.7979,179.995,173.916
6-Sep,Tuesday,30/07/2019,B,2,male,Blu.Pin,5,1,HA_T3,Treatment,a6882,,Novel,Aggression,Predator,Social,1869.03,10.3837,15.207,34215.7,0,30.8792,38.879,15.3596,15.3596,23.3594,25.5994,12.9597,17.5996,86.4778,45.5989,47.9188,179.995,174.076
6-Sep,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,Control,a7184,,Novel,Aggression,Predator,Social,1670.23,9.27929,22.0512,49615.2,0,21.4395,10.7997,16.1596,16.4796,48.8788,18.0795,28.0793,20.0795,44.1589,43.5189,92.3177,179.995,171.836
6-Sep,Tuesday,30/07/2019,B,2,female,Bro._,7,1,HA_C4,Control,a7367,,Novel,Aggression,Predator,Social,1434.51,7.96972,17.6578,39730,0.159996,35.3591,33.9992,11.9197,12.6397,18.3995,18.9595,35.2791,13.4397,81.918,34.9591,63.1184,179.995,168.636
6-Sep,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,Control,a7438,,Novel,Aggression,Predator,Social,1187.92,6.5997,30.4101,68422.6,35.4391,0,0,1.75996,0,132.237,0,18.5595,27.4393,0,6.23984,173.756,179.995,127.117
6-Sep,Tuesday,30/07/2019,B,2,female,Bro.Whi,9,1,HA_T4,Treatment,a7358,,Novel,Aggression,Predator,Social,1514.8,8.41575,25.451,57264.9,0,14.3996,10.7997,10.3197,12.2397,22.8794,15.2796,82.3179,11.7597,35.4391,31.0392,113.517,179.995,163.196
6-Sep,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,Treatment,a8057,,Novel,Aggression,Predator,Social,1657.21,9.20693,15.9342,35851.9,0,30.8792,47.4388,9.83975,14.2396,25.4394,19.3595,20.3995,12.3997,90.7177,34.4791,54.7986,179.995,171.676
13-16,Monday,29/07/2019,B,2,female,Whi.Pur,1,1,HA_C1,Control,a7376,,Novel,Aggression,Predator,Social,1309.38,7.27451,14.2088,31969.8,0.159996,34.2391,67.5983,8.31979,7.9198,5.59986,10.0797,37.1191,9.11977,107.917,22.9594,49.1188,179.995,157.836
13-16,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,Control,a7698,,Novel,Aggression,Predator,Social,1313.7,7.29854,6.7307,15144.1,0,22.6394,133.997,3.8399,4.0799,3.9999,6.87983,0,4.55989,161.756,11.0397,7.19982,179.995,163.596
13-16,Monday,29/07/2019,B,2,male,Gre.Yel,3,1,HA_C1,Control,a6859,,Novel,Aggression,Predator,Social,1174.51,6.5252,7.44435,16749.8,0.079998,17.9995,127.517,5.91985,5.83985,7.75981,7.19982,0.559986,7.19982,150.556,15.6796,13.7597,179.995,158.396
13-16,Monday,29/07/2019,B,2,male,Bla._,4,1,HA_T1,Treatment,a7599,,Novel,Aggression,Predator,Social,1316.26,7.31276,22.424,50454,20.7195,12.6397,27.9193,16.8796,9.35977,48.6388,10.1597,33.9192,20.4795,47.6788,34.9591,97.3576,179.995,148.476
13-16,Monday,29/07/2019,B,2,female,Gre.Gre,5,1,HA_T1,Treatment,a7292,,Novel,Aggression,Predator,Social,912.248,5.06817,3.07043,6908.47,0.079998,23.1994,155.836,0,0,0,0.959976,0,0,179.995,0,0,179.995,169.836
13-16,Monday,29/07/2019,B,2,female,Blu.Yel,6,1,HA_C2,Control,a6881,,Novel,Aggression,Predator,Social,1172.05,6.51155,5.07915,11428.1,0.479988,6.31984,158.636,1.59996,2.39994,3.8399,4.1599,1.19997,1.83995,167.676,5.99985,6.31984,179.995,154.876
13-16,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,Control,a7474,,Novel,Aggression,Predator,Social,737.413,4.09684,5.15584,11600.6,3.51991,29.1193,148.556,0.39999,0.239994,0,1.67996,0,0,178.876,1.11997,0,179.995,139.597
13-16,Monday,29/07/2019,B,2,male,Ora.Pin,8,1,HA_C2,Control,a7408,,Novel,Aggression,Predator,Social,1349.87,7.49949,10.7768,24247.8,0.159996,19.4395,105.277,7.35982,5.99985,18.6395,8.1598,5.11987,9.99975,130.557,19.0395,30.3992,179.995,167.916
13-16,Monday,29/07/2019,B,2,male,Ora.Yel,9,1,HA_T2,Treatment,a7411,,Novel,Aggression,Predator,Social,938.523,5.21415,4.70541,10587.2,0,5.11987,164.956,1.75996,1.59996,2.15995,1.59996,0,2.79993,171.196,4.63988,4.1599,179.995,155.116
13-16,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,Treatment,a7461,"RE-RUN, Covers fell down towards end, may exclude",Novel,Aggression,Predator,Social,1338.17,7.43446,8.4895,19101.4,0.079998,20.6395,123.597,5.11987,5.83985,8.31979,7.27982,3.67991,5.51986,148.396,15.5996,15.9996,179.995,154.956
13-16,Tuesday,30/07/2019,B,2,female,Pin.Blu,1,1,HA_C3,Control,a7552,,Novel,Aggression,Predator,Social,805.996,4.47787,7.44826,16758.6,0.879978,13.3597,136.237,5.27987,5.27987,6.79983,6.31984,1.27997,5.43986,153.836,14.4796,11.6797,179.995,142.636
13-16,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,Control,a7497,,Novel,Aggression,Predator,Social,953.525,5.29749,7.02743,15811.7,0.39999,17.7596,134.237,4.55989,5.43986,6.15985,6.07985,0.79998,4.95988,156.156,13.4397,10.3997,179.995,141.276
13-16,Tuesday,30/07/2019,B,2,female,Blu.Gre,3,1,HA_C3,Control,a6885,,Novel,Aggression,Predator,Social,944.198,5.24568,5.70064,12826.4,0.239994,6.15985,160.876,0.959976,0.959976,5.35987,3.43991,1.03997,1.19997,169.436,3.27992,7.27982,179.995,145.916
13-16,Tuesday,30/07/2019,B,2,female,Ora.Pin,4,1,HA_T3,Treatment,a7556,,Novel,Aggression,Predator,Social,907.054,5.03931,5.66909,12755.4,0.319992,16.7196,146.476,1.75996,2.15995,5.19987,4.95988,0.879978,1.83995,166.316,6.31984,7.35982,179.995,151.356
13-16,Tuesday,30/07/2019,B,2,male,Blu.Pin,5,1,HA_T3,Treatment,a6882,,Novel,Aggression,Predator,Social,771.224,4.28468,4.33077,9744.23,0.79998,7.11982,164.636,1.19997,1.19997,1.59996,2.71993,0,1.51996,173.596,3.75991,2.63993,179.995,131.597
13-16,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,Control,a7184,,Novel,Aggression,Predator,Social,1350.48,7.50285,8.21499,18483.7,0.159996,16.7196,120.237,5.91985,7.35982,9.11977,11.1197,1.51996,7.9998,144.156,19.4395,16.3996,179.995,161.836
13-16,Tuesday,30/07/2019,B,2,female,Bro._,7,1,HA_C4,Control,a7367,,Novel,Aggression,Predator,Social,1029.56,5.71992,7.51837,16916.3,0.159996,8.87978,142.316,3.67991,3.67991,7.03982,4.87988,6.31984,3.19992,154.156,10.2397,15.5996,179.995,151.996
13-16,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,Control,a7438,,Novel,Aggression,Predator,Social,1024.09,5.68955,8.81442,19832.5,0,11.4397,131.117,2.79993,2.63993,6.95983,6.07985,14.3196,4.63988,146.956,8.63978,24.3994,179.995,157.596
13-16,Tuesday,30/07/2019,B,2,female,Bro.Whi,9,1,HA_T4,Treatment,a7358,,Novel,Aggression,Predator,Social,1002.19,5.56786,11.7435,26422.9,0,23.8394,91.7577,9.51976,11.6797,9.99975,13.8397,9.59976,9.75976,125.117,28.7193,26.1593,179.995,158.316
13-16,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,Treatment,a8057,,Novel,Aggression,Predator,Social,827.989,4.60006,6.97404,15691.6,0.159996,12.0797,143.276,4.39989,4.0799,4.79988,6.15985,1.43996,3.75991,159.596,11.3597,9.03977,179.995,148.876
20-23,Monday,29/07/2019,B,2,female,Whi.Pur,1,1,HA_C1,Control,a7376,,Novel,Aggression,Predator,Social,1193.2,6.62905,21.7275,48886.9,0,0.479988,0,68.5583,23.1994,18.9595,7.51981,0,61.2785,4.1599,122.877,52.9587,179.995,176.956
20-23,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,Control,a7698,,Novel,Aggression,Predator,Social,1486.41,8.25802,8.7812,19757.7,0,67.7583,51.4387,7.19982,11.6797,6.47984,28.8793,0.39999,6.15985,141.196,27.3593,11.4397,179.995,174.076
20-23,Monday,29/07/2019,B,2,male,Gre.Yel,3,1,HA_C1,Control,a6859,,Novel,Aggression,Predator,Social,1839.37,10.219,15.2608,34336.7,0,43.6789,33.4392,15.5996,15.4396,27.7593,19.1995,8.31979,16.5596,89.9178,42.5589,47.5188,179.995,178.396
20-23,Monday,29/07/2019,B,2,male,Bla._,4,1,HA_T1,Treatment,a7599,,Novel,Aggression,Predator,Social,1178.4,6.54685,23.8118,53576.6,5.03987,20.9595,2.71993,14.2396,12.7997,61.5985,19.7595,27.7593,20.1595,38.399,37.8391,103.757,179.995,156.076
20-23,Monday,29/07/2019,B,2,female,Gre.Gre,5,1,HA_T1,Treatment,a7292,,Novel,Aggression,Predator,Social,1329.31,7.38526,14.3142,32206.9,0,50.0787,24.6394,8.23979,12.0797,26.5593,33.6792,12.2397,12.4797,99.1175,31.8392,49.0388,179.995,174.956
20-23,Monday,29/07/2019,B,2,female,Blu.Yel,6,1,HA_C2,Control,a6881,,Novel,Aggression,Predator,Social,1500.69,8.33735,25.0246,56305.3,18.9595,16.7196,5.19987,13.1197,9.99975,77.5981,10.3997,25.9194,21.0395,29.1193,32.2392,118.637,179.995,154.956
20-23,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,Control,a7474,,Novel,Aggression,Predator,Social,1329.91,7.38858,6.56142,14763.2,0,81.598,68.7183,2.79993,3.9199,0,22.4794,0,0.479988,168.236,11.7597,0,179.995,173.596
20-23,Monday,29/07/2019,B,2,male,Ora.Pin,8,1,HA_C2,Control,a7408,,Novel,Aggression,Predator,Social,1247.42,6.93031,8.99468,20238,0.079998,65.8384,68.7983,5.67986,7.19982,9.51976,15.1996,1.59996,6.15985,145.756,18.8795,15.3596,179.995,175.676
20-23,Monday,29/07/2019,B,2,male,Ora.Yel,9,1,HA_T2,Treatment,a7411,,Novel,Aggression,Predator,Social,1436.01,7.97804,7.82528,17606.9,0,60.7185,82.5579,3.9999,5.51986,5.83985,16.2396,1.35997,3.75991,157.036,13.0397,9.91975,179.995,170.556
20-23,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,Treatment,a7461,"RE-RUN, Covers fell down towards end, may exclude",Novel,Aggression,Predator,Social,1831.68,10.1763,20.4518,46016.7,0,26.0793,25.4394,12.1597,12.7197,33.2792,13.2797,42.7989,14.2396,60.5585,33.3592,86.0778,179.995,169.196
20-23,Tuesday,30/07/2019,B,2,female,Pin.Blu,1,1,HA_C3,Control,a7552,,Novel,Aggression,Predator,Social,1321.51,7.34192,11.3256,25482.7,0,54.6386,40.799,15.5196,15.9196,11.7597,30.7192,0,10.6397,117.917,42.7189,19.3595,179.995,175.116
20-23,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,Control,a7497,,Novel,Aggression,Predator,Social,1188.72,6.60417,22.8155,51334.8,23.5994,23.3594,19.2795,12.2397,8.79978,47.9188,10.3197,44.7989,13.2797,49.5988,28.4793,101.917,179.995,131.677
20-23,Tuesday,30/07/2019,B,2,female,Blu.Gre,3,1,HA_C3,Control,a6885,,Novel,Aggression,Predator,Social,1177.54,6.54205,13.5476,30482.2,54.2386,50.9587,56.9586,6.39984,4.95988,15.9196,19.5995,18.4795,6.71983,124.717,17.0396,38.239,179.995,121.197
20-23,Tuesday,30/07/2019,B,2,female,Ora.Pin,4,1,HA_T3,Treatment,a7556,,Novel,Aggression,Predator,Social,1532.13,8.51207,16.6012,37352.6,0,31.7592,31.1192,18.9595,19.8395,30.2392,20.2395,7.67981,20.1595,75.6781,53.1187,51.1987,179.995,177.196
20-23,Tuesday,30/07/2019,B,2,male,Blu.Pin,5,1,HA_T3,Treatment,a6882,,Novel,Aggression,Predator,Social,2033.71,11.2987,19.2799,43379.8,0.079998,25.5994,27.2793,14.6396,12.8797,27.6793,16.5596,38.879,16.4796,63.8384,38.079,78.078,179.995,171.436
20-23,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,Control,a7184,,Novel,Aggression,Predator,Social,1783.25,9.90719,19.9171,44813.5,0,30.5592,15.1996,17.5996,14.0796,50.9587,16.7996,12.6397,22.1594,58.3985,42.4789,79.118,179.995,175.436
20-23,Tuesday,30/07/2019,B,2,female,Bro._,7,1,HA_C4,Control,a7367,,Novel,Aggression,Predator,Social,1996.12,11.0898,15.8298,35617.1,0,39.599,22.6394,15.7596,18.4795,25.6794,30.8792,12.3197,14.6396,83.4379,48.3988,48.1588,179.995,177.276
20-23,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,Control,a7438,,Novel,Aggression,Predator,Social,1210.33,6.72424,23.8021,53554.8,36.1591,13.0397,0.879978,18.7195,17.5996,79.438,21.5995,12.1597,16.5596,27.8393,49.5188,102.637,179.995,139.917
20-23,Tuesday,30/07/2019,B,2,female,Bro.Whi,9,1,HA_T4,Treatment,a7358,,Novel,Aggression,Predator,Social,701.822,3.89911,30.2623,68090.3,69.5983,0,0,5.27987,3.11992,125.997,2.79993,24.9594,17.8396,1.83995,14.0796,164.076,179.995,84.3179
20-23,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,Treatment,a8057,,Novel,Aggression,Predator,Social,1213.85,6.74378,5.95222,13392.5,0,56.1586,106.637,0.39999,4.31989,0,12.4797,0,0,172.396,7.59981,0,179.995,169.916
27-30,Monday,29/07/2019,B,2,female,Whi.Pur,1,1,HA_C1,Control,a7376,,Novel,Aggression,Predator,Social,1440.73,8.00423,11.9591,26908,0,38.639,35.9191,23.8394,22.0794,8.55979,34.1591,0,16.7996,96.5576,64.1584,19.2795,179.995,173.356
27-30,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,Control,a7698,,Novel,Aggression,Predator,Social,888.669,4.93717,5.60961,12621.6,0.159996,5.91985,161.116,1.99995,2.15995,3.19992,2.31994,0.559986,2.71993,168.476,5.67986,5.83985,179.995,146.636
27-30,Monday,29/07/2019,B,2,male,Gre.Yel,3,1,HA_C1,Control,a6859,,Novel,Aggression,Predator,Social,1087.56,6.04215,5.168,11628,0,10.8797,155.836,2.63993,3.19992,1.67996,3.27992,0,2.47994,168.796,7.75981,3.43991,179.995,162.636
27-30,Monday,29/07/2019,B,2,male,Bla._,4,1,HA_T1,Treatment,a7599,,Novel,Aggression,Predator,Social,627.642,3.48699,23.8189,53592.5,66.9583,4.95988,25.9993,9.67976,5.43986,84.2379,4.31989,5.03987,40.319,33.4392,21.5995,124.957,179.995,93.1977
27-30,Monday,29/07/2019,B,2,female,Gre.Gre,5,1,HA_T1,Treatment,a7292,,Novel,Aggression,Predator,Social,1068.89,5.93844,3.28579,7393.03,0,12.5597,164.316,0.639984,0.559986,0,1.03997,0,0.879978,177.676,1.75996,0.559986,179.995,165.356
27-30,Monday,29/07/2019,B,2,female,Blu.Yel,6,1,HA_C2,Control,a6881,,Novel,Aggression,Predator,Social,990.815,5.50466,4.71609,10611.2,0.319992,1.35997,173.836,0.479988,0.719982,2.23994,0.719982,0.159996,0.479988,175.676,1.51996,2.79993,179.995,152.636
27-30,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,Control,a7474,,Novel,Aggression,Predator,Social,943.723,5.24304,4.4515,10015.9,0,26.1593,152.796,0,0,0,1.03997,0,0,179.995,0,0,179.995,161.996
27-30,Monday,29/07/2019,B,2,male,Ora.Pin,8,1,HA_C2,Control,a7408,,Novel,Aggression,Predator,Social,1005.22,5.58468,7.80379,17558.5,0.159996,7.51981,148.316,1.75996,1.51996,7.9998,1.43996,8.63978,2.79993,156.716,4.55989,18.7195,179.995,160.556
27-30,Monday,29/07/2019,B,2,male,Ora.Yel,9,1,HA_T2,Treatment,a7411,,Novel,Aggression,Predator,Social,844.149,4.68984,4.78203,10759.6,0.159996,5.67986,169.036,0.479988,0.479988,2.39994,1.03997,0.319992,0.559986,175.596,1.27997,3.11992,179.995,145.596
27-30,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,Treatment,a7461,"RE-RUN, Covers fell down towards end, may exclude",Novel,Aggression,Predator,Social,1469.07,8.16168,9.17016,20632.9,0.079998,20.5595,114.477,5.11987,6.31984,9.51976,8.79978,9.59976,5.59986,140.876,15.9996,23.1194,179.995,168.156
27-30,Tuesday,30/07/2019,B,2,female,Pin.Blu,1,1,HA_C3,Control,a7552,,Novel,Aggression,Predator,Social,846.246,4.70149,6.72176,15124,0.319992,13.1997,136.797,4.87988,7.03982,5.51986,8.39979,0,4.1599,155.436,16.3196,8.23979,179.995,154.076
27-30,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,Control,a7497,,Novel,Aggression,Predator,Social,1302.11,7.23413,11.4639,25793.8,20.3195,16.2396,105.277,4.55989,5.11987,36.0791,6.31984,1.99995,4.39989,125.677,13.4397,40.879,179.995,142.796
27-30,Tuesday,30/07/2019,B,2,female,Blu.Gre,3,1,HA_C3,Control,a6885,,Novel,Aggression,Predator,Social,723.185,4.0178,4.48049,10081.1,0.079998,4.71988,172.636,0.559986,0.639984,0,1.43996,0,0,178.236,1.75996,0,179.995,151.116
27-30,Tuesday,30/07/2019,B,2,female,Ora.Pin,4,1,HA_T3,Treatment,a7556,,Novel,Aggression,Predator,Social,996.279,5.53502,5.83131,13120.4,0.079998,9.99975,149.516,3.67991,2.87993,4.1599,5.03987,1.75996,2.95993,162.956,9.11977,7.9198,179.995,154.076
27-30,Tuesday,30/07/2019,B,2,male,Blu.Pin,5,1,HA_T3,Treatment,a6882,,Novel,Aggression,Predator,Social,957.254,5.31821,5.26405,11844.1,0.559986,6.47984,155.516,2.39994,2.31994,4.55989,3.9999,1.11997,3.43991,164.716,6.95983,8.1598,179.995,131.117
27-30,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,Control,a7184,,Novel,Aggression,Predator,Social,722.896,4.01619,5.08193,11434.3,45.8389,60.7985,114.957,0.559986,0.479988,1.11997,1.35997,0,0.719982,176.876,1.51996,1.59996,179.995,109.757
27-30,Tuesday,30/07/2019,B,2,female,Bro._,7,1,HA_C4,Control,a7367,,Novel,Aggression,Predator,Social,1236.8,6.8713,8.38721,18871.2,0.319992,12.2397,132.077,4.39989,4.23989,7.59981,6.15985,7.43981,5.83985,148.476,12.1597,19.3595,179.995,165.196
27-30,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,Control,a7438,,Novel,Aggression,Predator,Social,1034.1,5.74517,8.36554,18822.5,6.79983,11.9997,130.637,5.67986,4.79988,5.27987,4.39989,11.9997,5.19987,145.676,13.9197,20.3995,179.995,151.916
27-30,Tuesday,30/07/2019,B,2,female,Bro.Whi,9,1,HA_T4,Treatment,a7358,,Novel,Aggression,Predator,Social,1313.54,7.2976,5.71902,12867.8,0,27.9193,132.077,2.95993,2.71993,2.87993,7.75981,0.239994,3.43991,166.316,8.39979,5.27987,179.995,174.716
27-30,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,Treatment,a8057,,Novel,Aggression,Predator,Social,394.533,2.1919,2.78748,6271.84,82.5579,0.159996,179.836,0,0,0,0,0,0,179.995,0,0,179.995,72.7182
6-Sep,Monday,29/07/2019,C,3,male,Ora.Bro,1,1,HA_C1,Control,a7152,,Social,Aggression,Predator,Novel,1429.11,7.93972,7.64187,17194.2,0.159996,34.5591,113.277,2.95993,3.67991,5.11987,14.7196,1.83995,3.8399,159.356,10.7197,9.91975,179.995,169.276
6-Sep,Monday,29/07/2019,C,3,female,Bro.Bla,2,1,HA_C1,Control,a7082,,Social,Aggression,Predator,Novel,953.489,5.29729,9.4552,21274.2,0.079998,10.1597,131.997,0.879978,3.19992,6.31984,5.11987,19.6795,2.63993,145.676,5.91985,28.3993,179.995,152.876
6-Sep,Monday,29/07/2019,C,3,female,Yel.Red,3,1,HA_C1,Control,a8068,,Social,Aggression,Predator,Novel,605.462,3.37576,6.44366,14453.1,2.07995,4.95988,166.156,1.43996,1.99995,1.35997,1.43996,1.03997,1.27997,172.076,4.39989,3.19992,179.676,103.517
6-Sep,Monday,29/07/2019,C,3,male,Ora._,4,1,HA_T1,Treatment,a7155,,Social,Aggression,Predator,Novel,1399.47,7.77505,9.24631,20804.2,0,34.1591,92.7977,8.31979,11.1997,8.0798,14.4796,3.11992,7.8398,136.637,26.0793,17.2796,179.995,171.276
6-Sep,Monday,29/07/2019,C,3,male,_.Whi,5,1,HA_T1,Treatment,a7269,,Social,Aggression,Predator,Novel,1582.28,8.79064,11.3386,25511.8,0.079998,29.7593,89.1978,9.75976,7.9198,10.3197,13.3597,11.3597,8.31979,128.717,23.8394,27.4393,179.995,171.836
6-Sep,Monday,29/07/2019,C,3,female,_.Pin,6,1,HA_C2,Control,a7549,,Social,Aggression,Predator,Novel,464.473,2.58047,5.62291,12651.6,1.51996,3.67991,175.676,0,0,0,0.639984,0,0,179.995,0,0,179.995,104.877
6-Sep,Monday,29/07/2019,C,3,male,Whi.Yel,7,1,HA_C2,Control,a7370,,Social,Aggression,Predator,Novel,495.166,2.75099,6.73507,15153.9,0.559986,1.59996,169.836,0.239994,0.159996,1.43996,0.239994,6.23984,0.239994,171.596,0.559986,7.8398,179.995,107.117
6-Sep,Monday,29/07/2019,C,3,female,Blu.Ora,8,1,HA_C2,Control,a7204,,Social,Aggression,Predator,Novel,296.427,1.64686,6.01364,13530.7,2.87993,0,179.995,0,0,0,0,0,0,179.995,0,0,179.995,69.6783
6-Sep,Monday,29/07/2019,C,3,male,Bro.Blu,10,1,HA_T2,Treatment,a7251,22 Sec Delay,Social,Aggression,Predator,Novel,1123.72,6.24302,16.8323,37872.8,0,28.7993,45.5989,13.4397,12.3197,27.8393,14.3996,20.3995,17.1996,83.5179,35.8391,60.6385,179.995,172.076
6-Sep,Monday,29/07/2019,C,3,female,Pin.Pin,11,1,HA_T2,Treatment,a6840,"RE-RUN, Covers fell down towards end, may exclude (also missing label)",Social,Aggression,Predator,Novel,987.533,5.48643,16.2497,36561.8,2.39994,11.5197,83.3579,4.23989,4.31989,33.8392,7.43981,28.8793,6.39984,99.7575,12.7997,67.4383,179.995,133.037
6-Sep,Tuesday,30/07/2019,C,3,male,Pur._,1,1,HA_C3,Control,a7730,,Social,Aggression,Predator,Novel,505.947,2.81089,5.86711,13201,2.31994,3.9999,169.356,1.35997,1.11997,1.11997,2.23994,0,0.79998,174.956,3.35992,1.67996,179.995,89.5978
6-Sep,Tuesday,30/07/2019,C,3,male,Red.Bro,2,1,HA_C3,Control,a7564,,Social,Aggression,Predator,Novel,754.931,4.19417,6.41725,14438.8,0.39999,6.63983,154.876,3.03992,2.15995,5.43986,3.9199,0,3.9199,164.156,7.51981,8.31979,179.995,137.917
6-Sep,Tuesday,30/07/2019,C,3,female,Gre.Pin,3,1,HA_C3,Control,a7679,,Social,Aggression,Predator,Novel,804.53,4.46972,6.10635,13739.3,58.7985,12.9597,161.596,0.959976,2.23994,0.079998,1.83995,0,0.319992,175.756,3.9199,0.319992,179.995,109.037
