"","X","Time","Day","Date","Video","Arena","Sex","Mark","Session","Camera","Tank","Group","Fish_ID","Notes","tot_dist","mean_speed","mean_dist_05","tot_dist_05","freeze_mean","freeze_dur","zone_510_dur","zone_05_dur","zone_2025_dur","zone_1520_dur","zone_3035_dur","zone_1015_dur","zone_3540_dur","zone_2530_dur","zone_near_dur","zone_middle_dur","zone_far_dur","arena_dur","moving_dur"
"307",1747,"20-23","Thursday",NA,"T",4,"female","Gre.Yel",7,1,"HA_C4","Control","a6971",NA,1229.95,6.83323,14.004,31509,"1.19997",1.19997,21.8395,79.038,7.19982,9.03977,30.5592,13.6797,7.9998,10.6397,109.917,23.4394,46.6388,179.995,171.196
"308",1748,"20-23","Thursday",NA,"W",7,"female","_.Ora",7,2,"HA_C4","Control","a7059",NA,896.573,4.98108,5.48325,12337.3,"9.9997500000000003E-2",0.39999,13.0397,156.636,1.27997,1.67996,1.83995,2.71993,1.75996,1.03997,171.596,4.0799,4.31989,179.995,153.436
"309",1749,"20-23","Thursday",NA,"R",2,"female","Pur._",8,1,"HA_C4","Control","a6930",NA,482.38,2.67996,4.44973,10011.9,"0.111997",0.559986,0.319992,175.116,0.319992,0.239994,1.91995,0.319992,1.43996,0.319992,175.676,0.719982,3.59991,179.995,113.597
"310",1750,"20-23","Thursday",NA,"S",3,"male","Whi.Ora",8,1,"HA_C4","Control","a7184",NA,602.165,3.34545,16.5403,37215.7,"10.5997",84.7979,36.4791,67.7583,1.83995,1.27997,6.47984,5.35987,59.1185,1.67996,108.237,5.03987,66.7183,179.995,70.8782
"311",1751,"20-23","Thursday",NA,"T",4,"female","Pur.Red",8,1,"HA_C4","Control","a7578",NA,638.459,3.54708,8.52872,19189.6,"0.222217",1.99995,8.23979,146.316,4.31989,3.27992,6.87983,4.71988,2.79993,3.43991,157.356,10.5597,12.0797,179.995,109.597
"312",1752,"20-23","Thursday",NA,"W",7,"male","Gre.Pur",8,2,"HA_T4","Treatment","a7297",NA,74.163,0.412027,25.7104,57848.3,"84.157899999999998",168.316,0.239994,27.2793,0.159996,0.159996,151.596,0.239994,0,0.319992,27.6793,0.479988,151.836,179.995,9.67976
"313",1753,"20-23","Thursday",NA,"R",2,"female","Bro.Ora",9,1,"HA_T4","Treatment","a7439",NA,265.019,1.47236,2.6405,5941.12,"14.159599999999999",113.277,1.35997,177.116,0.479988,0.319992,0,0.319992,0,0.39999,178.716,1.27997,0,179.995,42.4789
"314",1754,"20-23","Thursday",NA,"S",3,"male","Whi.Pur",9,1,"HA_T4","Treatment","a7180",NA,1285.49,7.14179,22.1259,49783.2,"10.839700000000001",43.3589,18.4795,35.9191,5.67986,4.95988,32.4792,9.27977,62.4784,10.7197,61.9984,15.1996,102.797,179.995,123.677
"315",1755,"20-23","Thursday",NA,"T",4,"female","Yel.Blu",9,1,"HA_T4","Treatment","a7214",NA,439.585,2.4422,7.4556,16775.1,"5.1665400000000004",61.9984,57.0386,118.637,0.559986,1.19997,0,1.99995,0,0.559986,176.796,2.87993,0.319992,179.995,75.4381
"316",1756,"20-23","Thursday",NA,"W",7,"male","Whi.Ora",9,2,"HA_T4","Treatment","a7646",NA,710.466,3.94713,3.92294,8826.61,"7.9998E-2",0.319992,7.8398,171.996,0,0,0,0.159996,0,0,179.995,0,0,179.995,155.116
"317",1757,"20-23","Thursday",NA,"R",2,"male","Gre.Bro",10,1,"HA_T4","Treatment","a7018",NA,1382.47,7.68057,10.0953,22714.3,"-",0,40.479,78.078,12.2397,9.27977,11.7597,16.8796,0.559986,10.7197,131.117,29.9992,18.8795,179.995,175.516
"318",1758,"20-23","Thursday",NA,"S",3,"male","Red.Yel",10,1,"HA_T4","Treatment","a7321","Tablet died at 19-20mins, possible exclusion",1258.05,6.98933,6.86691,15450.5,"-",0,56.1586,91.2777,3.11992,7.19982,3.35992,16.3196,0,2.55994,159.036,15.9196,5.03987,179.995,174.716
"319",1759,"20-23","Thursday",NA,"T",4,"male","_.Bla",10,1,"HA_T4","Treatment","a6799","Tablet died at 19-20mins, possible exclusion",574.74,3.19308,10.1229,22776.4,"20.4955",102.477,108.717,14.3196,2.55994,4.0799,1.11997,45.6789,0,3.51991,165.676,10.8797,3.43991,179.995,59.7585
"320",1760,"20-23","Thursday",NA,"W",7,"male","Bla.Pin",10,2,"HA_T4","Treatment","a7138",NA,1953.97,10.8557,14.1807,31906.5,"-",0,28.1593,57.6786,13.9996,13.7597,27.1193,17.0396,4.63988,17.5996,97.6776,38.559,43.7589,179.995,174.396
"321",1761,"20-23","Friday",NA,"R",2,"male","Pur.Yel",1,1,"HA_C1","Control","a7272",NA,887.406,4.94334,6.67329,14981.5,"9.5997600000000002E-2",0.479988,8.1598,149.356,2.39994,2.07995,6.71983,3.9199,4.23989,2.55994,160.156,6.55984,12.7197,179.836,136.957
"322",1762,"20-23","Friday",NA,"S",3,"female","Ora.Pin",1,1,"HA_C1","Control","a7498",NA,668.692,3.71505,6.6474,14956.6,"6.2220700000000004",55.9986,4.55989,166.316,0.79998,0.879978,2.71993,1.99995,1.59996,1.11997,172.476,2.55994,4.95988,179.995,90.1577
"323",1763,"20-23","Friday",NA,"T",4,"female","Yel.Red",1,1,"HA_C1","Control","a8068",NA,310.945,1.72752,5.00358,11258.1,"0.32999200000000001",5.27987,1.19997,178.796,0,0,0,0,0,0,179.995,0,0,179.995,68.7983
"324",1764,"20-23","Friday",NA,"W",7,"female","Red.Red",1,2,"HA_C1","Control","a6899",NA,816.71,4.53739,5.3856,12117.6,"7.9998E-2",0.319992,9.43976,157.676,1.67996,2.47994,1.59996,3.35992,1.91995,1.83995,169.196,6.31984,4.47989,179.995,142.476
"325",1765,"20-23","Friday",NA,"R",2,"male","Gre.Yel",2,1,"HA_C1","Control","a6859",NA,1130.94,6.28316,6.39654,14392.2,"0.11999700000000001",0.239994,23.2794,132.317,3.75991,4.47989,4.39989,6.87983,1.03997,3.8399,160.636,11.1997,8.1598,179.995,155.516
"326",1766,"20-23","Friday",NA,"S",3,"male","Red.Pin",2,1,"HA_C1","Control","a6985",NA,712.706,3.95958,6.30078,14176.8,"0.223994",1.11997,8.0798,155.356,2.55994,2.15995,4.23989,3.51991,0.479988,3.59991,166.236,6.63983,7.11982,179.995,109.517
"327",1767,"20-23","Friday",NA,"T",4,"female","Gre.Pin",2,1,"HA_C1","Control","a7013",NA,555.201,3.08453,4.74514,10676.6,"7.9998E-2",0.559986,3.03992,176.876,0,0,0,0.079998,0,0,179.995,0,0,179.995,117.917
"328",1768,"20-23","Friday",NA,"W",7,"male","Whi.Blu",2,2,"HA_C1","Control","a7179",NA,1436.8,7.98243,9.65403,21721.6,"-",0,27.1193,96.3976,8.47979,9.35977,12.7997,14.7996,0.319992,10.7197,133.117,26.3993,20.4795,179.995,173.036
"329",1769,"20-23","Friday",NA,"R",2,"male","Ora.Bro",3,1,"HA_C1","Control","a7152",NA,1453.27,8.07392,6.80253,15305.7,"0.29332599999999998",0.879978,31.0392,131.117,1.83995,1.75996,7.19982,2.87993,0.319992,3.8399,164.236,5.11987,10.6397,179.995,168.396
"330",1770,"20-23","Friday",NA,"S",3,"male","Ora.Bla",3,1,"HA_C1","Control","a7403",NA,573.687,3.19149,4.66583,10488.8,"0.17599600000000001",0.879978,3.11992,175.356,0.159996,0.159996,0.719982,0.159996,0.159996,0.159996,178.636,0.39999,0.959976,179.995,114.477
"331",1771,"20-23","Friday",NA,"T",4,"male","Bro.Bro",3,1,"HA_C1","Control","a7720",NA,1104.68,6.13728,7.02818,15813.4,"7.9998E-2",0.159996,18.3995,138.477,3.43991,4.79988,2.79993,7.51981,0.79998,3.75991,162.396,11.1997,6.39984,179.995,159.516
"332",1772,"20-23","Friday",NA,"W",7,"male","Pin.Bro",3,2,"HA_T1","Treatment","a7191",NA,1593.97,8.85559,9.29867,20922,"-",0,39.279,86.0778,7.19982,8.39979,9.99975,19.5195,2.23994,7.27982,139.357,23.6794,16.9596,179.995,178.076
"333",1773,"20-23","Friday",NA,"R",2,"female","Red.Pin",4,1,"HA_T1","Treatment","a6894",NA,1634.68,9.08176,6.79707,15293.4,"2.1599499999999998",4.31989,20.3995,136.957,1.35997,2.71993,6.07985,4.23989,4.79988,3.43991,160.396,5.75986,13.8397,179.995,159.276
"334",1774,"20-23","Friday",NA,"S",3,"male","Ora.Ora",4,1,"HA_T1","Treatment","a7412",NA,1405.63,7.80926,13.3158,29960.6,"-",0,23.6794,76.4781,10.6397,9.27977,15.4396,15.7596,16.5596,12.1597,112.237,28.1593,39.599,179.995,176.876
"335",1775,"20-23","Friday",NA,"T",4,"male","Ora.Pur",4,1,"HA_T1","Treatment","a7062",NA,331.124,1.83962,12.6664,28499.3,"4.6398799999999998",41.759,43.5989,78.478,1.03997,0.639984,27.1993,1.35997,11.3597,16.3196,122.877,2.71993,54.3986,179.995,52.8787
"336",1776,"20-23","Friday",NA,"W",7,"female","Bla.Pur",4,2,"HA_T1","Treatment","a6925",NA,1274.04,7.07816,5.60213,12604.8,"-",0,51.8387,108.957,1.75996,5.51986,0,11.9197,0,0,170.556,9.43976,0,179.995,173.676
"337",1777,"20-23","Friday",NA,"R",2,"female","_.Pur",5,1,"HA_T1","Treatment","a6825",NA,464.99,2.58334,3.94987,8887.22,"1.8056700000000001",12.6397,8.71978,170.796,0,0,0,0.479988,0,0,179.836,0.159996,0,179.995,100.397
"338",1778,"20-23","Friday",NA,"S",3,"female","Pin.Pin",5,1,"HA_T1","Treatment","a7550",NA,1011.87,5.62162,9.03412,20326.8,"1.00569",7.03982,15.5196,123.997,5.91985,6.07985,6.47984,9.91975,7.11982,4.95988,145.436,17.8396,16.7196,179.995,139.996
"339",1779,"20-23","Friday",NA,"T",4,"male","Red.Whi",5,1,"HA_T1","Treatment","a6991",NA,912.727,5.07083,22.97,51682.5,"3.90212",35.1191,16.3196,26.1593,7.27982,3.8399,103.837,7.03982,0.79998,14.7196,47.9188,15.5996,116.477,179.995,114.317
"340",1780,"20-23","Friday",NA,"W",7,"female","Gre.Gre",5,2,"HA_T1","Treatment","a7292",NA,1078.22,5.99027,10.1444,22825,"3.1884899999999998",22.3194,23.5194,96.1576,32.3992,7.03982,3.27992,12.6397,0.079998,4.87988,128.797,44.8789,6.31984,179.995,140.236
"341",1781,"20-23","Friday",NA,"R",2,"male","Ora.Pin",6,1,"HA_C2","Control","a7408",NA,1212.9,6.73848,9.19753,20694.4,"7.9998E-2",0.079998,21.1195,107.437,7.11982,8.55979,8.79978,14.7996,6.95983,4.95988,138.957,21.8395,18.9595,179.995,166.476
"342",1782,"20-23","Friday",NA,"S",3,"male","Whi.Yel",6,1,"HA_C2","Control","a7370",NA,898.969,4.9944,6.20871,13969.6,"7.9998E-2",0.39999,15.3596,137.277,4.63988,8.63978,0.39999,9.75976,0,3.9199,159.196,18.3195,2.47994,179.995,143.276
"343",1783,"20-23","Friday",NA,"T",4,"male","Pin.Yel",6,1,"HA_C2","Control","a6847",NA,654.818,3.63797,8.34201,18769.5,"10.022600000000001",70.1582,42.5589,122.477,2.47994,3.11992,2.87993,4.63988,0,1.83995,168.236,7.51981,4.23989,179.995,81.598
"344",1784,"20-23","Friday",NA,"W",7,"male","Red.Bro",6,2,"HA_C2","Control","a7474",NA,1602.79,8.9046,13.1757,29645.3,"-",0,22.7194,87.9978,9.19977,7.43981,20.3995,10.0797,9.91975,12.2397,118.317,22.0794,39.599,179.995,174.716
"345",1785,"20-23","Friday",NA,"R",2,"male","Ora.Bro",7,1,"HA_C2","Control","a6967",NA,1432.63,7.977,10.8808,24438.3,"0.639984",0.639984,17.7596,101.517,8.55979,7.9198,14.5596,9.75976,9.91975,9.59976,125.837,23.1994,30.5592,179.916,169.436
"346",1786,"20-23","Friday",NA,"S",3,"female","Bla._",7,1,"HA_C2","Control","a6798",NA,1071.93,5.95533,6.61581,14885.6,"0.111997",0.559986,7.27982,150.796,2.71993,2.55994,5.83985,3.27992,3.67991,3.8399,160.396,7.19982,12.3997,179.995,153.916
"347",1787,"20-23","Friday",NA,"T",4,"female","Red._",7,1,"HA_C2","Control","a8064",NA,421.549,2.342,11.1383,25061.1,"3.5962700000000001",79.118,56.3186,85.3579,3.35992,4.23989,21.9994,4.79988,0,3.9199,144.396,10.9597,24.6394,179.995,51.6787
"348",1788,"20-23","Friday",NA,"W",7,"male","Pur.Blu",7,2,"HA_C2","Control","a7163",NA,1425.83,7.9215,7.12901,16040.3,"0.70664899999999997",4.23989,27.0393,134.557,2.23994,2.31994,7.43981,2.87993,0.559986,2.95993,163.596,6.55984,9.83975,179.995,160.636
"349",1789,"20-23","Friday",NA,"R",2,"female","Ora.Ora",8,1,"HA_C2","Control","a7486",NA,1242.7,6.90404,13.5265,30434.5,"18.159500000000001",36.3191,18.7195,79.598,6.55984,6.47984,45.7589,9.27977,4.79988,8.79978,104.637,18.6395,56.7186,179.995,134.397
"350",1790,"20-23","Friday",NA,"S",3,"female","_.Pin",8,1,"HA_C2","Control","a7549",NA,799.091,4.4395,5.79987,13049.7,"0.13333",0.39999,4.71988,159.036,2.71993,2.47994,5.11987,2.87993,0,3.03992,165.676,7.27982,7.03982,179.995,143.836
"351",1791,"20-23","Friday",NA,"T",4,"male","Blu.Blu",8,1,"HA_C2","Control","a7006",NA,1156.26,6.42383,14.2207,31996.6,"-",0,18.7995,85.2779,7.9198,6.47984,23.3594,8.23979,18.6395,11.2797,109.437,20.3195,50.2387,179.995,170.476
"352",1792,"20-23","Friday",NA,"W",7,"male","Pin._",8,2,"HA_T2","Treatment","a7054",NA,817.787,4.54337,17.993,40484.2,"2.8799299999999999",8.63978,15.4396,60.1585,10.8797,10.2397,34.7991,13.2797,20.2395,14.9596,83.7579,29.7593,66.1583,179.995,149.036
"353",1793,"20-23","Friday",NA,"R",2,"male","Bro.Gre",9,1,"HA_T2","Treatment","a7724",NA,1012.46,5.62489,8.78978,19777,"-",0,16.8796,119.837,6.95983,7.51981,6.63983,10.0797,6.71983,5.35987,143.596,19.5195,16.8796,179.995,163.356
"354",1794,"20-23","Friday",NA,"S",3,"female","Pur.Pur",9,1,"HA_T2","Treatment","a6932",NA,401.362,2.22985,4.55635,10251.8,"0.102855",0.719982,0.479988,176.796,0.559986,0.479988,0,0.479988,0,1.19997,177.596,1.83995,0.559986,179.995,87.4378
"355",1795,"20-23","Friday",NA,"T",4,"female","Whi.Bro",9,1,"HA_T2","Treatment","a7649",NA,1577.54,8.76435,25.1328,56548.7,"-",0,3.75991,8.87978,24.7994,12.7997,50.8787,8.47979,33.7592,36.6391,17.1996,52.1587,110.637,179.995,175.356
"356",1796,"20-23","Friday",NA,"W",7,"male","Gre.Whi",9,2,"HA_T2","Treatment","a6833",NA,1135.91,6.31079,10.1788,22902.3,"-",0,34.4791,85.1979,10.1597,11.7597,11.9997,16.1596,0.719982,9.51976,130.077,30.2392,19.6795,179.995,166.396
"357",1797,"20-23","Friday",NA,"R",2,"female","Red.Ora",10,1,"HA_T2","Treatment","a7089",NA,1239.02,6.88364,11.8138,26581,"7.9998E-2",0.079998,23.7594,76.5581,12.3197,13.5197,14.6396,19.2795,6.39984,13.5197,112.717,36.7191,30.5592,179.995,170.156
"358",1798,"20-23","Friday",NA,"S",3,"male","Pur._",10,1,"HA_T2","Treatment","a7167",NA,1146.04,6.36706,6.11951,13768.9,"-",0,14.6396,146.076,2.71993,2.55994,7.67981,2.87993,0,3.43991,162.716,7.51981,9.75976,179.995,170.716
"359",1799,"20-23","Friday",NA,"T",4,"female","Ora.Pur",10,1,"HA_T2","Treatment","a8071",NA,820.519,4.55856,6.33816,14260.9,"0.11999700000000001",0.239994,8.47979,151.436,3.27992,2.63993,3.43991,4.47989,1.83995,4.39989,163.276,8.31979,8.39979,179.995,154.876
"360",1800,"20-23","Friday",NA,"W",7,"female","Yel.Gre",10,2,"HA_T2","Treatment","a8067",NA,1034.75,5.74874,5.67938,12778.6,"9.9997500000000003E-2",0.39999,8.1598,154.236,2.71993,4.39989,3.03992,3.9999,0,3.43991,164.956,10.4797,4.55989,179.995,147.996
"361",1801,"27-30","Monday","29/07/2019","B",2,"female","Whi.Pur",1,1,"HA_C1","Control","a7376",NA,1440.73,8.00423,11.9591,26908,"-",0,38.639,35.9191,23.8394,22.0794,8.55979,34.1591,0,16.7996,96.5576,64.1584,19.2795,179.995,173.356
"362",1802,"27-30","Monday","29/07/2019","F",6,"male","Pur.Yel",1,2,"HA_C1","Control","a7272",NA,589.978,3.27774,4.89259,11008.3,"0.18666199999999999",1.11997,4.63988,168.636,0.639984,1.43996,0.719982,1.59996,1.75996,0.559986,174.236,2.87993,2.87993,179.995,111.837
"363",1803,"27-30","Monday","29/07/2019","B",2,"female","Gre.Gre",2,1,"HA_C1","Control","a7698",NA,888.669,4.93717,5.60961,12621.6,"7.9998E-2",0.159996,5.91985,161.116,1.99995,2.15995,3.19992,2.31994,0.559986,2.71993,168.476,5.67986,5.83985,179.995,146.636
"364",1804,"27-30","Monday","29/07/2019","F",6,"male","Bro.Bro",2,2,"HA_C1","Control","a7720",NA,707.17,3.92882,5.1063,11489.2,"7.9998E-2",0.479988,4.87988,168.956,1.27997,0.879978,0.479988,1.11997,1.27997,1.11997,174.556,3.11992,2.31994,179.995,139.996
"365",1805,"27-30","Monday","29/07/2019","B",2,"male","Gre.Yel",3,1,"HA_C1","Control","a6859",NA,1087.56,6.04215,5.168,11628,"-",0,10.8797,155.836,2.63993,3.19992,1.67996,3.27992,0,2.47994,168.796,7.75981,3.43991,179.995,162.636
"366",1806,"27-30","Monday","29/07/2019","F",6,"male","Red.Red",3,2,"HA_T1","Treatment","a7468",NA,525.629,2.92024,4.31058,9698.82,"7.9998E-2",0.239994,3.75991,173.676,0.559986,0.479988,0,0.639984,0,0.879978,177.836,1.51996,0.639984,179.995,119.117
"367",1807,"27-30","Monday","29/07/2019","B",2,"male","Bla._",4,1,"HA_T1","Treatment","a7599",NA,627.642,3.48699,23.8189,53592.5,"13.3917",66.9583,4.95988,25.9993,9.67976,5.43986,84.2379,4.31989,5.03987,40.319,33.4392,21.5995,124.957,179.995,93.1977
"368",1808,"27-30","Monday","29/07/2019","F",6,"female","Red.Pin",4,2,"HA_T1","Treatment","a6894",NA,671.124,3.72856,4.30853,9694.19,"0.39271699999999998",4.31989,4.71988,174.396,0,0,0,0.879978,0,0,179.995,0,0,179.995,126.797
"369",1809,"27-30","Monday","29/07/2019","B",2,"female","Gre.Gre",5,1,"HA_T1","Treatment","a7292",NA,1068.89,5.93844,3.28579,7393.03,"-",0,12.5597,164.316,0.639984,0.559986,0,1.03997,0,0.879978,177.676,1.75996,0.559986,179.995,165.356
"370",1810,"27-30","Monday","29/07/2019","F",6,"female","_.Pur",5,2,"HA_T1","Treatment","a6825",NA,359.159,1.99538,4.66863,10504.4,"9.9197500000000005",59.5185,36.4791,143.196,0,0,0,0.319992,0,0,179.995,0,0,179.995,77.0381
"371",1811,"27-30","Monday","29/07/2019","B",2,"female","Blu.Yel",6,1,"HA_C2","Control","a6881",NA,990.815,5.50466,4.71609,10611.2,"7.9998E-2",0.319992,1.35997,173.836,0.479988,0.719982,2.23994,0.719982,0.159996,0.479988,175.676,1.51996,2.79993,179.995,152.636
"372",1812,"27-30","Monday","29/07/2019","F",6,"female","Bla._",6,2,"HA_C2","Control","a6798",NA,610.289,3.39058,5.4345,12227.6,"0.159996",2.07995,4.23989,169.196,0.559986,0.479988,3.51991,0.719982,0.639984,0.639984,173.916,1.43996,4.63988,179.995,110.477
"373",1813,"27-30","Monday","29/07/2019","B",2,"male","Red.Bro",7,1,"HA_C2","Control","a7474",NA,943.723,5.24304,4.4515,10015.9,"-",0,26.1593,152.796,0,0,0,1.03997,0,0,179.995,0,0,179.995,161.996
"374",1814,"27-30","Monday","29/07/2019","F",6,"male","Blu.Blu",7,2,"HA_C2","Control","a7006",NA,763.23,4.24027,8.08299,18186.7,"0.54665300000000006",3.27992,5.27987,149.996,1.67996,1.51996,6.47984,2.79993,8.79978,3.43991,157.116,4.87988,17.9995,179.995,145.916
"375",1815,"27-30","Monday","29/07/2019","B",2,"male","Ora.Pin",8,1,"HA_C2","Control","a7408",NA,1005.22,5.58468,7.80379,17558.5,"7.9998E-2",0.159996,7.51981,148.316,1.75996,1.51996,7.9998,1.43996,8.63978,2.79993,156.716,4.55989,18.7195,179.995,160.556
"376",1816,"27-30","Monday","29/07/2019","F",6,"male","Pin._",8,2,"HA_T2","Treatment","a7054",NA,510.269,2.8349,5.60108,12602.4,"0.30999199999999999",2.47994,3.35992,164.156,1.11997,1.03997,6.23984,1.91995,0.719982,1.43996,168.956,3.03992,7.9998,179.995,82.1579
"377",1817,"27-30","Monday","29/07/2019","B",2,"male","Ora.Yel",9,1,"HA_T2","Treatment","a7411",NA,844.149,4.68984,4.78203,10759.6,"7.9998E-2",0.159996,5.67986,169.036,0.479988,0.479988,2.39994,1.03997,0.319992,0.559986,175.596,1.27997,3.11992,179.995,145.596
"378",1818,"27-30","Monday","29/07/2019","F",6,"female","Pur.Pur",9,2,"HA_T2","Treatment","a6932",NA,551.569,3.06435,5.27875,11877.2,"0.26666000000000001",0.79998,12.0797,158.236,0.39999,1.67996,2.79993,1.59996,2.63993,0.559986,171.196,2.95993,5.83985,179.995,119.917
"379",1819,"27-30","Monday","29/07/2019","B",2,"male","Blu.Bla",11,1,"HA_T2","Treatment","a7461","RE-RUN, Covers fell down towards end, may exclude",1469.07,8.16168,9.17016,20632.9,"7.9998E-2",0.079998,20.5595,114.477,5.11987,6.31984,9.51976,8.79978,9.59976,5.59986,140.876,15.9996,23.1194,179.995,168.156
"380",1820,"27-30","Monday","29/07/2019","F",6,"male","Pur._",11,2,"HA_T2","Treatment","a7167","RE-RUN, Covers fell down towards end, may exclude",724.81,4.02682,5.45282,12268.8,"7.9998E-2",0.319992,5.67986,164.316,2.71993,1.11997,2.07995,1.51996,0.319992,2.23994,171.196,4.87988,3.9199,179.995,137.437
"381",1821,"27-30","Tuesday","30/07/2019","B",2,"female","Pin.Blu",1,1,"HA_C3","Control","a7552",NA,846.246,4.70149,6.72176,15124,"7.9998E-2",0.319992,13.1997,136.797,4.87988,7.03982,5.51986,8.39979,0,4.1599,155.436,16.3196,8.23979,179.995,154.076
"382",1822,"27-30","Tuesday","30/07/2019","F",6,"male","Red.Blu",1,2,"HA_C3","Control","a7466",NA,672.026,3.73357,6.24516,14051.6,"7.9998E-2",0.159996,4.55989,162.156,0.559986,1.19997,1.27997,1.19997,8.0798,0.79998,167.356,2.55994,9.91975,179.995,130.957
"383",1823,"27-30","Tuesday","30/07/2019","B",2,"female","Red.Red",2,1,"HA_C3","Control","a7497",NA,1302.11,7.23413,11.4639,25793.8,"4.0639000000000003",20.3195,16.2396,105.277,4.55989,5.11987,36.0791,6.31984,1.99995,4.39989,125.677,13.4397,40.879,179.995,142.796
"384",1824,"27-30","Tuesday","30/07/2019","F",6,"male","Bla.Red",2,2,"HA_C3","Control","a7144",NA,645.753,3.5876,4.37746,9849.28,"0.129997",1.03997,2.07995,177.916,0,0,0,0,0,0,179.995,0,0,179.995,125.197
"385",1825,"27-30","Tuesday","30/07/2019","B",2,"female","Blu.Gre",3,1,"HA_C3","Control","a6885",NA,723.185,4.0178,4.48049,10081.1,"7.9998E-2",0.079998,4.71988,172.636,0.559986,0.639984,0,1.43996,0,0,178.236,1.75996,0,179.995,151.116
"386",1826,"27-30","Tuesday","30/07/2019","F",6,"female","Gre.Ora",3,2,"HA_T3","Treatment","a7686",NA,1305.42,7.25249,11.6315,26170.9,"13.1997",13.1997,10.3997,114.637,4.71988,4.79988,7.67981,5.35987,27.1993,5.19987,128.877,12.6397,38.479,179.995,144.556
"387",1827,"27-30","Tuesday","30/07/2019","B",2,"female","Ora.Pin",4,1,"HA_T3","Treatment","a7556",NA,996.279,5.53502,5.83131,13120.4,"7.9998E-2",0.079998,9.99975,149.516,3.67991,2.87993,4.1599,5.03987,1.75996,2.95993,162.956,9.11977,7.9198,179.995,154.076
"388",1828,"27-30","Tuesday","30/07/2019","F",6,"male","_.Whi",4,2,"HA_T3","Treatment","a8070",NA,1187.82,6.59917,5.39063,12128.9,"7.9998E-2",0.079998,16.0796,148.236,1.83995,2.23994,1.11997,6.87983,0.639984,2.95993,169.196,6.95983,3.8399,179.995,161.276
"389",1829,"27-30","Tuesday","30/07/2019","B",2,"male","Blu.Pin",5,1,"HA_T3","Treatment","a6882",NA,957.254,5.31821,5.26405,11844.1,"0.13999600000000001",0.559986,6.47984,155.516,2.39994,2.31994,4.55989,3.9999,1.11997,3.43991,164.716,6.95983,8.1598,179.995,131.117
"390",1830,"27-30","Tuesday","30/07/2019","F",6,"male","_.Ora",5,2,"HA_T3","Treatment","a7414",NA,809.061,4.4949,23.7997,53549.2,"0.159996",1.59996,7.27982,54.3986,2.31994,1.75996,5.03987,2.95993,104.797,1.43996,63.8384,5.35987,110.797,179.995,126.557
"391",1831,"27-30","Tuesday","30/07/2019","B",2,"male","Whi.Ora",6,1,"HA_C4","Control","a7184",NA,722.896,4.01619,5.08193,11434.3,"9.1677700000000009",45.8389,60.7985,114.957,0.559986,0.479988,1.11997,1.35997,0,0.719982,176.876,1.51996,1.59996,179.995,109.757
"392",1832,"27-30","Tuesday","30/07/2019","F",6,"female","Bla.Bla",6,2,"HA_C4","Control","a7601",NA,1129.6,6.27571,7.05706,15878.4,"7.9998E-2",0.079998,18.5595,130.557,4.31989,5.11987,6.71983,7.9998,1.11997,5.59986,154.796,13.1997,11.9997,179.995,154.796
"393",1833,"27-30","Tuesday","30/07/2019","B",2,"female","Bro._",7,1,"HA_C4","Control","a7367",NA,1236.8,6.8713,8.38721,18871.2,"7.9998E-2",0.319992,12.2397,132.077,4.39989,4.23989,7.59981,6.15985,7.43981,5.83985,148.476,12.1597,19.3595,179.995,165.196
"394",1834,"27-30","Tuesday","30/07/2019","F",6,"male","Pin.Blu",7,2,"HA_C4","Control",NA,NA,1195,6.64793,7.90152,17762.6,"-",0,10.7197,134.957,4.23989,4.63988,6.79983,5.59986,7.59981,4.95988,149.916,11.7597,17.8396,179.995,165.836
"395",1835,"27-30","Tuesday","30/07/2019","B",2,"female","Bro.Whi",8,1,"HA_C4","Control","a7438",NA,1034.1,5.74517,8.36554,18822.5,"2.26661",6.79983,11.9997,130.637,5.67986,4.79988,5.27987,4.39989,11.9997,5.19987,145.676,13.9197,20.3995,179.995,151.916
"396",1836,"27-30","Tuesday","30/07/2019","F",6,"female","Bla.Gre",8,2,"HA_T4","Treatment","a7608",NA,742.38,4.12444,6.17236,13887.8,"7.9998E-2",0.079998,14.6396,157.596,1.19997,1.51996,1.27997,2.79993,0,0.959976,174.476,3.43991,2.07995,179.995,130.157
"397",1837,"27-30","Tuesday","30/07/2019","B",2,"female","Bro.Whi",9,1,"HA_T4","Treatment","a7358",NA,1313.54,7.2976,5.71902,12867.8,"-",0,27.9193,132.077,2.95993,2.71993,2.87993,7.75981,0.239994,3.43991,166.316,8.39979,5.27987,179.995,174.716
"398",1838,"27-30","Tuesday","30/07/2019","F",6,"male","Whi.Pur",9,2,"HA_T4","Treatment","a7180",NA,1397.06,7.76165,21.363,48066.8,"-",0,13.9197,27.5193,8.55979,7.19982,62.7184,9.67976,11.8397,38.559,48.2388,24.4794,107.277,179.995,172.316
"399",1839,"27-30","Tuesday","30/07/2019","B",2,"male","_.Red",10,1,"HA_T4","Treatment","a8057",NA,394.533,2.1919,2.78748,6271.84,"11.794",82.5579,0.159996,179.836,0,0,0,0,0,0,179.995,0,0,179.995,72.7182
